glucose,glucoseShortDelta,glucoseLongDelta,iob,iobActivity,insulinReq,basal,tick,eventualBG
175.36,-2.62,-2.62,3.51,0.06,0,0.45,-3,175
173.68,-2.72,-2.73,3.51,0.06,0,0.45,-3,174
171.96,-2.79,-2.39,3.51,0.06,0,0.45,-3,172
170.21,-2.86,-2.51,3.51,0.06,0,0.45,-3,170
168.44,-2.91,-2.61,3.51,0.06,0,0.45,-3,168
166.65,-2.94,-2.69,3.51,0.06,0,0.45,-3,167
164.86,-2.97,-2.76,3.51,0.06,0,0.45,-3,165
163.06,-2.99,-2.82,3.51,0.06,0,0.45,-3,163
161.26,-3,-2.87,3.51,0.06,0,0.45,-3,161
159.46,-2.99,-2.91,3.51,0.06,0,0.45,-3,159
157.68,-2.98,-2.93,3.51,0.06,0,0.45,-3,158
155.91,-2.96,-2.95,3.51,0.06,0,0.45,-3,156
154.17,-2.94,-2.95,3.51,0.06,0,0.45,-3,154
152.44,-2.91,-2.95,3.51,0.06,0,0.45,-3,152
150.74,-2.87,-2.94,3.51,0.06,0,0.45,-3,151
149.07,-2.83,-2.92,3.51,0.06,0,0.45,-3,149
147.43,-2.78,-2.9,3.51,0.06,0,0.45,-3,147
145.83,-2.73,-2.86,3.51,0.06,0,0.45,-3,146
144.25,-2.68,-2.83,3.51,0.06,0,0.45,-3,144
142.72,-2.62,-2.78,3.51,0.06,0,0.45,-3,143
141.22,-2.56,-2.74,3.51,0.06,0,0.45,-3,141
139.75,-2.5,-2.69,3.51,0.06,0,0.45,-2,140
138.33,-2.44,-2.64,3.51,0.06,0,0.45,-2,138
136.95,-2.37,-2.58,3.51,0.06,0,0.45,-2,137
135.6,-2.31,-2.52,3.51,0.06,0,0.45,-2,136
134.3,-2.24,-2.46,3.51,0.06,0,0.45,-2,134
133.04,-2.17,-2.4,3.51,0.06,0,0.45,-2,133
155.85,16.18,1.98,3.51,0.06,0,0.45,28,156
130.72,-9.98,-2.25,3.51,0.06,0,0.45,-22,131
129.67,-5.87,-2.17,3.51,0.06,0,0.45,-12,130
128.71,-4.41,-2.08,3.51,0.06,0,0.45,-2,129
127.83,-3.6,-1.98,3.51,0.06,0,0.45,-1,128
127.05,-3.05,-1.87,3.51,0.06,0,0.45,-1,127
126.35,-1.31,-2.49,3.51,0.06,0,0.45,-1,126
125.74,-1.17,-2.27,3.51,0.06,0,0.45,-1,126
125.2,-1.03,-2.06,3.51,0.06,0,0.45,-1,125
124.74,-0.9,-1.87,3.51,0.06,0,0.45,-1,125
124.34,-0.78,-1.69,3.51,0.06,0,0.45,-1,124
123.99,-0.67,-1.52,3.51,0.06,0,0.45,-1,124
123.7,-0.58,-1.37,3.51,0.06,0,0.45,-1,124
123.45,-0.49,-1.22,3.51,0.06,0,0.45,0,123
123.24,-0.42,-1.09,3.51,0.06,0,0.45,0,123
123.06,-0.36,-0.67,3.51,0.06,0,0.45,0,123
122.91,-0.31,-0.59,3.51,0.06,0,0.45,0,123
122.77,-0.27,-0.51,3.51,0.06,0,0.45,0,123
122.65,-0.23,-0.44,3.51,0.06,0,0.45,0,123
122.53,-0.21,-0.38,3.51,0.06,0,0.45,0,123
122.43,-0.19,-0.33,3.51,0.06,0,0.45,0,122
122.33,-0.18,-0.29,3.51,0.06,0,0.45,0,122
122.23,-0.17,-0.26,3.51,0.06,0,0.45,0,122
94.13,-21.48,-5.25,3.51,0.06,0,0,-35,-172
145.02,26.67,3.91,3.51,0.06,0,0.45,52,168
121.91,-3.18,-0.2,3.51,0.06,0,0.45,-8,122
121.8,-0.91,-0.19,3.51,0.06,0,0.45,-10,122
121.68,-0.42,-0.19,3.51,0.06,0,0.45,0,122
121.55,-0.25,-0.19,3.51,0.06,0,0.45,0,122
121.41,-1.75,0.67,3.51,0.06,0,0.45,0,121
121.26,-0.23,-0.17,3.51,0.06,0,0.45,0,121
121.11,-0.24,-0.17,3.51,0.06,0,0.45,0,121
120.95,-0.25,-0.17,3.51,0.06,0,0.45,0,121
120.78,-0.27,-0.18,3.51,0.06,0,0.45,0,121
120.61,-0.28,-0.19,3.51,0.06,0,0.45,0,121
152.42,24.06,5.53,3.51,0.06,0,0.45,40,160
120.24,-10.97,-0.22,3.51,0.06,0,0,-27,-83
91.04,-27.72,-5.43,3.51,0.06,0,0,-50,-79
44.84,-51.3,-14.04,3.51,0.06,0,0,-70,-176
119.63,26.83,-0.3,3.51,0.06,0,0.45,74,144
119.42,13.25,-0.31,3.51,0.06,0,0.45,31,119
119.21,10.4,-1.3,3.51,0.06,0,0.45,0,119
119,7.83,-1.17,3.51,0.06,0,0.45,0,119
118.78,4.64,-0.18,3.51,0.06,0,0.45,0,119
118.55,-0.36,2.08,3.51,0.06,0,0.45,0,119
118.33,-0.37,1.72,3.51,0.06,0,0.45,0,118
118.11,-0.37,1.44,3.51,0.06,0,0.45,0,118
117.88,-0.37,1.23,3.51,0.06,0,0.45,0,118
117.66,-0.37,1.06,3.51,0.06,0,0.45,0,118
117.44,-0.37,0.92,3.51,0.06,0,0.45,0,117
117.21,-0.37,1.2,3.51,0.06,0,0.45,0,117
116.99,-0.37,1.08,3.51,0.06,0,0.45,0,117
116.77,-0.37,0.62,3.51,0.06,0,0.45,0,117
116.55,-0.37,-0.37,3.51,0.06,0,0.45,0,117
116.33,-0.36,-0.37,3.51,0.06,0,0.45,0,116
116.12,-0.36,-0.37,3.51,0.06,0,0.45,0,116
115.91,-0.36,-0.37,3.51,0.06,0,0.45,0,116
115.7,-0.35,-0.36,3.51,0.06,0,0.45,0,116
150.49,26.29,5.91,3.51,0.06,0,0.45,43,172
115.29,-12.01,-0.36,3.51,0.06,0,0,-30,-94
115.09,-6.17,-0.35,3.51,0.06,0,0.45,-15,115
114.89,-4.22,-0.35,3.51,0.06,0,0.45,0,115
114.7,-3.24,-0.34,3.51,0.06,0,0.45,0,115
114.51,-2.65,-0.34,3.51,0.06,0,0.45,0,115
114.33,-0.31,-1.41,3.51,0.06,0,0.45,0,114
92.15,-17.05,-5.2,3.51,0.06,0,0,-28,-147
113.98,7.03,-1.13,3.51,0.06,0,0.45,18,114
84.81,-18.7,-6.24,3.51,0.06,0,0,-27,-164
113.64,11.83,-0.96,3.51,0.06,0,0.45,24,114
113.48,6.39,-0.89,3.51,0.06,0,0.45,12,113
113.32,4.42,-0.83,3.51,0.06,0,0.45,0,113
113.17,2.15,-0.11,3.51,0.06,0,0.45,0,113
113.02,1.68,-0.16,3.51,0.06,0,0.45,0,113
81.87,-23.84,-4.43,3.51,0.06,0,0,-39,-198
112.73,10.09,0.95,3.51,0.06,0,0.45,26,113
86.6,-14.85,-3.84,3.51,0.06,0,0,-20,87
112.47,11.89,0.72,3.51,0.06,0,0.45,21,112
112.34,6.7,0.63,3.51,0.06,0,0.45,11,112
112.22,4.74,0.57,3.51,0.06,0,0.45,0,112
112.1,1.96,1.47,3.51,0.06,0,0.45,0,112
111.99,1.54,1.01,3.51,0.06,0,0.45,0,112
131.89,15.04,5.28,3.51,0.06,0,0.45,25,132
111.84,-6.8,1.13,3.51,0.06,0,0.45,-17,112
111.88,-3.38,1.01,3.51,0.06,0,0.45,-8,112
112.07,-2.09,0.95,3.51,0.06,0,0.45,0,112
112.51,-1.26,0.96,3.51,0.06,0,0.45,1,113
113.27,-0.52,1.04,3.51,0.06,0,0.45,1,113
114.42,1.35,0.58,3.51,0.06,0,0.45,2,114
92.02,-16.28,-3.77,3.51,0.06,0,0,-28,-143
118.09,10.7,0.96,3.51,0.06,0,0.45,23,118
150.63,30.29,6.51,3.51,0.06,0,0.45,52,196
123.62,-3.12,1.69,3.51,0.06,0,0.45,-20,124
127.03,1.95,2.31,3.51,0.06,0,0.45,-7,127
130.8,3.9,2.95,3.51,0.06,0,0.45,6,131
134.9,3.74,4.34,3.51,0.06,0,0.45,7,135
139.25,4.76,4.88,3.51,0.06,0,0.45,7,139
143.81,7.19,4.73,3.51,0.06,0,0.45,8,144
148.5,7.52,5.36,3.51,0.06,0,0.45,8,149
153.28,7.76,5.91,3.51,0.06,0,0.45,8,153
158.08,7.9,6.38,3.51,0.06,0,0.45,8,158
162.86,7.95,6.77,3.51,0.06,0,0.45,8,163
167.58,7.92,7.07,3.51,0.06,0,0.45,8,168
172.18,7.81,7.28,3.51,0.06,0,0.45,8,172
199.64,25.14,11.23,3.51,0.06,0,0.45,36,214
180.93,-0.27,7.17,3.51,0.06,0,0.45,-12,181
185.01,3.28,7.53,3.51,0.06,0,0.45,-3,185
188.88,4.23,7.42,3.51,0.06,0,0.45,7,189
192.51,4.51,7.25,3.51,0.06,0,0.45,6,193
195.89,4.5,7.03,3.51,0.06,0,0.45,6,196
199.01,5.62,6.05,3.51,0.06,0,0.45,5,199
201.87,5.2,5.84,3.51,0.06,0,0.45,5,202
225.46,20.74,9.33,3.51,0.06,0,0.45,31,225
206.79,-2.68,5.25,3.51,0.06,0,0.45,-14,207
208.85,0.38,4.91,3.51,0.06,0,0.45,-5,209
210.65,1.11,4.54,3.51,0.06,0,0.45,3,211
212.2,1.26,4.16,3.51,0.06,0,0.45,3,212
213.51,1.19,3.77,3.51,0.06,0,0.45,2,214
214.58,2.19,2.72,3.51,0.06,0,0.45,2,215
215.42,1.79,2.7,3.51,0.06,0,0.45,2,215
216.05,1.42,2.36,3.51,0.06,0,0.45,1,216
216.47,1.06,2.01,3.51,0.06,0,0.45,1,216
216.7,0.72,1.66,3.51,0.06,0,0.45,0,217
216.74,0.39,1.32,3.51,0.06,0,0.45,0,217
216.62,0.09,0.99,3.51,0.06,0,0.45,0,217
216.33,-0.2,0.66,3.51,0.06,0,0.45,0,216
215.89,-0.47,0.36,3.51,0.06,0,0.45,-1,216
293.32,58.65,14.31,3.51,0.06,0,0.45,97,509
214.62,-26.95,0.03,3.51,0.06,0,0,-66,78
213.8,-14.16,-0.25,3.51,0.06,0,0,-34,-8
212.87,-10.02,-0.51,3.51,0.06,0,0.45,-1,213
211.85,-8.03,-0.75,3.51,0.06,0,0.45,-2,212
210.74,-6.9,-0.97,3.51,0.06,0,0.45,-2,211
209.54,-1.84,-3.59,3.51,0.06,0,0.45,-2,210
173.28,-28.62,-9.71,3.51,0.06,0,0,-46,-22
206.96,9.57,-3.35,3.51,0.06,0,0.45,27,207
205.57,3.63,-3.31,3.51,0.06,0,0.45,12,206
204.14,1.59,-3.29,3.51,0.06,0,0.45,-2,204
202.67,0.54,-3.29,3.51,0.06,0,0.45,-2,203
201.16,-0.12,-3.29,3.51,0.06,0,0.45,-2,201
199.62,-2.51,-2.22,3.51,0.06,0,0.45,-3,200
198.05,-2.56,-2.39,3.51,0.06,0,0.45,-3,198
196.46,-2.61,-1.56,3.51,0.06,0,0.45,-3,196
194.86,-2.64,-1.72,3.51,0.06,0,0.45,-3,195
193.24,-2.67,-1.85,3.51,0.06,0,0.45,-3,193
191.61,-2.69,-1.96,3.51,0.06,0,0.45,-3,192
189.98,-2.7,-2.05,3.51,0.06,0,0.45,-3,190
188.35,-2.71,-2.12,3.51,0.06,0,0.45,-3,188
186.73,-2.71,-2.18,3.51,0.06,0,0.45,-3,187
185.11,-2.71,-2.67,3.51,0.06,0,0.45,-3,185
183.51,-2.69,-2.68,3.51,0.06,0,0.45,-3,184
181.93,-2.66,-2.68,3.51,0.06,0,0.45,-3,182
180.38,-2.63,-2.67,3.51,0.06,0,0.45,-3,180
153.84,-21.62,-7.14,3.51,0.06,0,0,-34,-113
177.31,5.76,-2.65,3.51,0.06,0,0.45,18,177
175.77,1.6,-2.63,3.51,0.06,0,0.45,8,176
174.23,0.21,-2.62,3.51,0.06,0,0.45,-3,174
172.65,-0.51,-2.61,3.51,0.06,0,0.45,-3,173
171.05,-0.96,-2.61,3.51,0.06,0,0.45,-3,171
169.4,-2.68,-1.85,3.51,0.06,0,0.45,-3,169
167.71,-2.75,-1.98,3.51,0.06,0,0.45,-3,168
165.97,-2.82,-2.1,3.51,0.06,0,0.45,-3,166
164.18,-2.9,-2.2,3.51,0.06,0,0.45,-3,164
162.34,-2.98,-2.3,3.51,0.06,0,0.45,-3,162
160.45,-3.07,-2.4,3.51,0.06,0,0.45,-3,160
158.51,-3.15,-2.5,3.51,0.06,0,0.45,-3,159
156.53,-3.23,-2.6,3.51,0.06,0,0.45,-3,157
154.51,-3.3,-2.7,3.51,0.06,0,0.45,-3,155
152.46,-3.36,-3.1,3.51,0.06,0,0.45,-3,152
150.37,-3.42,-3.17,3.51,0.06,0,0.45,-3,150
179.26,20.12,2.32,3.51,0.06,0,0.45,35,179
146.13,-13.85,-3.3,3.51,0.06,0,0,-29,-74
143.99,-8.71,-3.36,3.51,0.06,0,0.45,-16,144
141.84,-7.01,-3.41,3.51,0.06,0,0.45,-4,142
139.69,-6.16,-3.45,3.51,0.06,0,0.45,-4,140
168.54,17.95,2.07,3.51,0.06,0,0.45,35,169
135.41,-13.9,-4.47,3.51,0.06,0,0,-29,-84
133.29,-8.72,-4.35,3.51,0.06,0,0.45,-16,133
131.19,-6.97,-4.25,3.51,0.06,0,0.45,-4,131
129.12,-6.08,-4.17,3.51,0.06,0,0.45,-3,129
127.07,-5.52,-4.09,3.51,0.06,0,0.45,-3,127
125.06,-3.4,-4.98,3.51,0.06,0,0.45,-3,125
123.08,-3.35,-4.77,3.51,0.06,0,0.45,-3,123
91.15,-26.12,-9.98,3.51,0.06,0,0,-41,-106
119.25,6.78,-4.45,3.51,0.06,0,0.45,22,119
117.4,1.85,-3.92,3.51,0.06,0,0.45,9,117
115.6,0.25,-3.82,3.51,0.06,0,0.45,-3,116
113.84,-0.5,-3.71,3.51,0.06,0,0.45,-3,114
112.14,-0.92,-3.61,3.51,0.06,0,0.45,-3,112
84.49,-22.63,-7.25,3.51,0.06,0,0,-35,-188
108.88,5.91,-2.23,3.51,0.06,0,0.15,19,109
107.33,1.66,-2.26,3.51,0.06,0,0.05,8,107
83.84,-16.44,-6.2,3.51,0.06,0,0,-30,-152
104.39,7.01,-2.23,3.51,0.06,0,0,16,104
103,2.99,-2.2,3.51,0.06,0,0,7,103
101.67,0.13,-1.35,3.51,0.06,0,0.35,-2,102
100.38,-0.4,-1.42,3.51,0.06,0,0.35,-2,100
99.15,-0.68,-1.45,3.51,0.06,0,0.35,-2,99
97.97,-2.06,-1.15,3.51,0.06,0,0.35,-2,98
96.83,-1.97,-1.21,3.51,0.06,0,0.35,-2,97
95.75,-1.89,-1.24,3.51,0.06,0,0.35,-2,96
94.72,-1.8,-1.25,3.51,0.06,0,0.35,-2,95
93.73,-1.72,-1.24,3.51,0.06,0,0.35,-2,94
92.79,-1.64,-1.22,3.51,0.06,0,0.35,-2,93
91.9,-1.57,-1.51,3.51,0.06,0,0.35,-2,92
91.05,-1.49,-1.46,3.51,0.06,0,0.35,-1,91
90.25,-1.42,-1.4,3.51,0.06,0,0.35,-1,90
89.48,-1.34,-1.61,3.51,0.06,0,0.35,-1,89
88.76,-1.27,-1.54,3.51,0.06,0,0.35,-1,89
88.08,-1.21,-1.46,3.51,0.06,0,0.35,-1,88
87.43,-1.14,-1.39,3.51,0.06,0,0.35,-1,87
86.83,-1.07,-1.32,3.51,0.06,0,0.35,-1,87
86.26,-1.01,-1.25,3.51,0.06,0,0.35,-1,86
85.72,-0.95,-1.18,3.51,0.06,0,0.35,-1,86
85.22,-0.89,-1.12,3.51,0.06,0,0.35,-1,85
84.75,-0.84,-1.05,3.51,0.06,0,0.35,-1,85
84.32,-0.78,-0.99,3.51,0.06,0,0.35,-1,84
83.91,-0.73,-0.93,3.51,0.06,0,0.4,-1,84
83.54,-0.68,-0.87,3.51,0.06,0,0.4,-1,84
83.19,-0.63,-0.82,3.51,0.06,0,0.4,-1,83
82.87,-0.58,-0.76,3.51,0.06,0,0.4,-1,83
82.58,-0.53,-0.71,3.51,0.06,0,0.4,0,83
82.31,-0.49,-0.66,3.51,0.06,0,0.4,0,82
82.06,-0.45,-0.61,3.51,0.06,0,0.4,0,82
81.84,-0.41,-0.57,3.51,0.06,0,0.4,0,82
81.64,-0.37,-0.52,3.51,0.06,0,0.4,0,82
81.47,-0.33,-0.48,3.51,0.06,0,0.4,0,81
81.31,-0.3,-0.44,3.51,0.06,0,0.4,0,81
81.17,-0.26,-0.4,3.51,0.06,0,0.45,0,81
81.05,-0.23,-0.36,3.51,0.06,0,0.45,0,81
80.95,-0.2,-0.32,3.51,0.06,0,0.45,0,81
80.87,-0.17,-0.29,3.51,0.06,0,0.45,0,81
80.8,-0.14,-0.25,3.51,0.06,0,0.45,0,81
80.75,-0.11,-0.22,3.51,0.06,0,0.45,0,81
80.71,-0.09,-0.19,3.51,0.06,0,0.45,0,81
80.69,-0.06,-0.16,3.51,0.06,0,0.45,0,81
80.68,-0.04,-0.13,3.51,0.06,0,0.45,0,81
49.68,-23.61,-5.66,3.51,0.06,0,0,-39,-229
49.7,-13.26,-5.64,3.51,0.06,0,0,-13,50
80.73,15.53,-0.06,3.51,0.06,0,0,39,81
80.76,8.66,-0.03,3.51,0.06,0,0,13,81
80.81,6.09,-0.01,3.51,0.06,0,0,0,81
80.87,4.73,0.01,3.51,0.06,0,0,0,81
80.94,2.16,0.99,3.51,0.06,0,0,0,81
81.01,0.11,1.83,3.51,0.06,0,0,0,81
81.1,0.13,1.6,3.51,0.06,0,0,0,81
81.19,0.14,1.44,3.51,0.06,0,0,0,81
81.29,0.15,1.31,3.51,0.06,0,0,0,81
81.4,0.17,1.21,3.51,0.06,0,0,0,81
81.51,0.18,1.13,3.51,0.06,0,0,0,82
81.63,0.19,1.06,3.51,0.06,0,0,0,82
81.75,0.2,1.01,3.51,0.06,0,0,0,82
81.88,0.21,0.58,3.51,0.06,0,0,0,82
82.02,0.22,0.18,3.51,0.06,0,0,0,82
82.16,0.22,0.19,3.51,0.06,0,0,0,82
82.3,0.23,0.2,3.51,0.06,0,0,0,82
82.45,0.24,0.21,3.51,0.06,0,0,0,82
82.6,0.25,0.22,3.51,0.06,0,0,0,83
50.76,-24.1,-5.51,3.51,0.06,0,0,-40,-119
82.92,10.93,0.23,3.51,0.06,0,0,27,83
83.08,5.6,0.24,3.51,0.06,0,0,14,83
83.24,3.82,0.25,3.51,0.06,0,0,0,83
83.41,2.94,0.25,3.51,0.06,0,0,0,83
83.58,2.41,0.26,3.51,0.06,0,0,0,84
83.75,0.28,1.25,3.51,0.06,0,0,0,84
83.92,0.29,1.12,3.51,0.06,0,0,0,84
84.1,0.29,1.02,3.51,0.06,0,0,0,84
84.28,0.29,0.94,3.51,0.06,0,0,0,84
84.46,0.29,0.88,3.51,0.06,0,0,0,84
84.64,0.3,0.82,3.51,0.06,0,0,0,85
84.82,0.3,0.78,3.51,0.06,0,0,0,85
85,0.3,0.75,3.51,0.06,0,0,0,85
85.18,0.3,0.72,3.51,0.06,0,0,0,85
85.36,0.3,0.3,3.51,0.06,0,0,0,85
85.55,0.31,0.3,3.51,0.06,0,0,0,86
85.73,0.31,0.3,3.51,0.06,0,0,0,86
85.92,0.31,0.3,3.51,0.06,0,0,0,86
86.1,0.31,0.3,3.51,0.06,0,0,0,86
